"SA1","Total population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1140910,279,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
1140911,434,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1140912,256,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1140913,403,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1140914,568,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1140915,409,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1140916,308,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1140917,462,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1140918,348,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
1140919,395,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
1140920,623,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1140921,398,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1140922,332,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1140923,395,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1140924,677,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1140925,879,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1140926,338,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1140927,540,NA,2,NA,1,NA,3,NA,3,NA,2,NA,2
1140928,432,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1140929,504,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
1140930,222,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
1140931,509,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1140932,450,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
1140933,565,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
1140934,316,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
1140935,431,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
1140936,487,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1140937,466,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141001,367,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
1141002,324,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
1141003,492,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1141004,294,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
1141005,261,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
1141006,393,NA,2,NA,3,NA,2,NA,3,NA,1,NA,2
1141007,589,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141008,410,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141009,445,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141010,504,NA,3,NA,2,NA,1,NA,3,NA,1,NA,3
1141011,653,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1141012,497,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1141013,564,NA,3,NA,2,NA,1,NA,3,NA,2,NA,3
1141014,236,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
1141015,394,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1141016,435,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
1141017,612,NA,3,NA,1,NA,2,NA,3,NA,1,NA,3
1141018,424,NA,3,NA,2,NA,2,NA,3,NA,1,NA,3
1141019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141020,465,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
1141021,399,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141022,495,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1141023,333,NA,2,NA,3,NA,1,NA,3,NA,1,NA,3
1141024,425,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
1141025,464,NA,3,NA,2,NA,2,NA,2,NA,1,NA,3
1141026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141027,535,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1141028,438,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1141029,320,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
1141030,506,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1141031,431,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141032,389,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1141033,300,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1141034,761,NA,3,NA,1,NA,3,NA,3,NA,3,NA,3
1141035,455,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2
1141036,1032,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1141037,384,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141038,391,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
1141039,374,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1141040,426,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1141041,413,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1141042,373,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
1141043,632,NA,3,NA,1,NA,2,NA,3,NA,1,NA,2
1141101,425,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
1141102,502,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1141103,454,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
1141104,480,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141105,500,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
1141106,283,NA,1,NA,2,NA,1,NA,1,NA,1,NA,3
1141107,314,NA,1,NA,2,NA,1,NA,1,NA,1,NA,3
1141108,393,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
1141109,243,NA,1,NA,2,NA,1,NA,1,NA,1,NA,3
1141110,320,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141111,522,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
1141112,301,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1141113,341,NA,1,NA,2,NA,2,NA,1,NA,1,NA,3
1141114,391,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1141115,487,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
1141116,NA,NA,1,NA,3,NA,3,NA,NA,NA,1,NA,1
1141117,499,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1141118,390,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
1141119,544,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141120,323,NA,2,NA,3,NA,3,NA,2,NA,1,NA,3
1141121,284,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
1141122,478,NA,2,NA,1,NA,3,NA,2,NA,2,NA,3
1141123,565,NA,2,NA,1,NA,3,NA,3,NA,2,NA,2
1141124,464,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2
1141125,365,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
1141126,490,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1141127,465,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2
1141128,292,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1141129,517,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141130,489,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1141131,633,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141132,472,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141133,493,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
1141134,512,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141135,348,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
1141136,458,NA,2,NA,1,NA,2,NA,2,NA,1,NA,3
1141137,264,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141138,234,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141139,323,NA,1,NA,2,NA,1,NA,2,NA,1,NA,2
1141140,528,NA,3,NA,1,NA,2,NA,1,NA,1,NA,2
1141141,330,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1141142,409,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
1141143,436,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141144,461,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141201,430,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
1141202,579,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141203,469,NA,2,NA,1,NA,1,NA,1,NA,2,NA,3
1141204,412,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3
1141205,579,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
1141206,360,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
1141207,584,NA,3,NA,1,NA,2,NA,2,NA,1,NA,2
1141208,261,NA,1,NA,1,NA,3,NA,2,NA,3,NA,3
1141209,459,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141210,307,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2
1141211,287,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141212,397,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141213,872,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
1141214,384,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141215,287,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1141216,857,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1141217,353,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141218,537,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141219,443,NA,3,NA,2,NA,1,NA,1,NA,2,NA,3
1141220,312,NA,1,NA,2,NA,3,NA,2,NA,1,NA,3
1141221,442,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3
1141222,524,NA,2,NA,1,NA,3,NA,2,NA,1,NA,3
1141223,672,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1141224,478,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141225,325,NA,1,NA,2,NA,2,NA,1,NA,1,NA,3
1141226,465,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
1141227,469,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
1141228,326,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
1141229,374,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
1141230,686,NA,3,NA,1,NA,2,NA,2,NA,1,NA,3
1141231,377,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1141232,405,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
1141233,337,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
1141234,564,NA,2,NA,1,NA,3,NA,2,NA,1,NA,3
1141235,278,NA,1,NA,2,NA,1,NA,2,NA,1,NA,2
1141236,434,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
1141237,516,NA,3,NA,2,NA,1,NA,2,NA,1,NA,2
1141238,399,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1141239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141301,358,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1141302,533,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141303,407,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141304,534,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141305,397,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1141306,436,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
1141307,366,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141308,284,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141309,399,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141310,566,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141311,571,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1141312,343,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1141313,512,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141314,312,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141315,444,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141316,392,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141317,400,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
1141318,375,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141319,448,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
1141320,358,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141321,466,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
1141322,389,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141323,329,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
1141324,375,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141325,485,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141326,489,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141327,467,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141328,358,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141329,624,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141330,372,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1141331,308,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
1141332,565,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141333,407,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141334,354,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141335,545,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141336,431,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1141337,556,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1141338,568,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1141339,315,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141340,333,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1141341,502,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141342,398,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141401,347,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141402,293,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141403,308,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141404,297,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
1141405,331,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141406,349,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141407,361,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141408,495,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141409,567,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141410,461,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141411,554,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141412,430,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141413,296,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
1141414,410,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141415,543,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141416,556,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1141417,565,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141418,526,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141419,340,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1141420,504,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141421,287,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141422,310,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
1141423,201,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
1141424,520,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1141425,306,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
1141426,372,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1141427,311,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141428,317,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141429,321,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141430,504,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141431,429,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1141432,532,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141433,316,NA,1,NA,2,NA,3,NA,2,NA,1,NA,2
1141434,422,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1141435,272,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141436,360,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141437,234,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141438,397,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1141439,281,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
1141440,276,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141441,201,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
1141442,335,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141443,289,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141444,281,NA,2,NA,3,NA,3,NA,3,NA,3,NA,2
1141501,270,NA,1,NA,3,NA,3,NA,1,NA,1,NA,2
1141502,291,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141503,514,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1141504,287,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141505,351,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141506,440,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141507,340,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1141508,511,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1141509,483,NA,2,NA,1,NA,3,NA,2,NA,1,NA,3
1141510,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,1
1141511,391,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
1141512,444,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
1141513,442,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141514,458,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141515,366,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141516,345,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141517,410,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141518,544,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1141519,308,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141520,410,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141521,560,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141522,502,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1141523,448,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3
1141524,207,NA,1,NA,3,NA,3,NA,3,NA,1,NA,3
1141525,401,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1141526,419,NA,3,NA,3,NA,3,NA,3,NA,3,NA,2
1141527,448,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1141528,317,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141529,355,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141530,496,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141531,501,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141532,551,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1141533,487,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
1141534,247,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
1141535,662,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141536,531,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141537,131,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
1141538,354,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1141539,456,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141540,459,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1141541,658,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141542,541,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1141543,532,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1141544,295,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141545,433,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141546,434,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1141547,296,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141548,341,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141549,395,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
1141550,266,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141551,326,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1141552,471,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
1141553,478,NA,2,NA,1,NA,3,NA,1,NA,2,NA,2
1141554,320,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141555,306,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1141556,414,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141557,280,NA,1,NA,2,NA,3,NA,2,NA,1,NA,2
1141558,491,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141559,402,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
1141560,607,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141561,386,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1141562,340,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141563,339,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1141564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141565,247,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1
1141566,430,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141567,235,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141568,271,NA,1,NA,2,NA,3,NA,2,NA,1,NA,2
1141569,261,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
1141570,259,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2
1141571,265,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141601,515,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141602,447,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141603,294,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141604,503,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141605,486,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141606,555,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141607,432,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141608,273,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141609,467,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141610,458,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141611,275,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141612,266,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141613,445,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141614,616,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141615,579,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141616,249,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1141617,565,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141618,487,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141619,430,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141620,390,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1141621,591,NA,3,NA,2,NA,2,NA,3,NA,1,NA,3
1141622,543,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141623,523,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1141624,334,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141625,545,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1141626,341,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141627,403,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1141628,363,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
1141629,551,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141630,598,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1141631,524,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1141632,292,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141633,521,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1141634,216,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
1141635,689,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1141636,371,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
1141637,581,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1141701,442,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1141702,207,NA,1,NA,2,NA,3,NA,2,NA,1,NA,3
1141703,503,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1141704,390,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141706,411,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1141707,246,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
1141708,504,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1141709,317,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141710,NA,NA,1,NA,3,NA,NA,NA,1,NA,NA,NA,NA
1141711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141712,296,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141713,196,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1141714,429,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141715,777,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
1141716,380,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141717,274,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
1141718,431,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1141719,334,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141720,809,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1141721,259,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
1141722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141723,536,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
1141724,525,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1141725,613,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1141726,350,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1141727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141728,288,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1141801,356,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
1141802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141803,507,NA,2,NA,1,NA,2,NA,2,NA,1,NA,3
1141804,502,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
1141805,455,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
1141806,542,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1141807,648,NA,3,NA,1,NA,3,NA,2,NA,1,NA,3
