"SA1","Total Persons","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1131506,706,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1131507,221,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1131508,323,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1131509,291,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131510,338,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1131511,357,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
1131512,512,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1131513,431,NA,3,NA,2,NA,1,NA,3,NA,1,NA,2
1131514,540,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1131515,393,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1131516,540,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131517,506,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131518,482,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131519,354,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1131520,635,NA,3,NA,2,NA,1,NA,3,NA,1,NA,3
1131521,421,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131522,600,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1131523,581,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131524,517,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131525,439,NA,3,NA,2,NA,1,NA,3,NA,1,NA,3
1131526,283,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
1131527,388,NA,3,NA,3,NA,1,NA,3,NA,1,NA,3
1131528,402,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1131529,474,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1131530,436,NA,3,NA,3,NA,1,NA,2,NA,1,NA,3
1131531,283,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
1131532,414,NA,3,NA,3,NA,1,NA,2,NA,2,NA,1
1131533,561,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1131534,297,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1131535,610,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131536,710,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
1131537,581,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131538,308,NA,2,NA,3,NA,1,NA,2,NA,1,NA,3
1131539,488,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1131540,453,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1131541,359,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131542,435,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1131543,605,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131544,598,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131545,365,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131546,460,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131602,175,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
1131603,230,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1131605,500,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1131606,473,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
1131607,376,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1131608,347,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131609,258,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1131610,432,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1131611,357,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1131612,324,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131613,478,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131614,284,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1131615,334,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
1131616,241,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1131617,555,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131618,352,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1131619,297,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
1131620,393,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1131621,309,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
1131622,384,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131623,610,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
1131624,407,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
1131625,301,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1131626,373,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131627,334,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131628,301,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1131629,312,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1131630,460,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1131631,365,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
1131632,514,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131633,398,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131634,561,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
1131635,193,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1131636,438,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1131637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131638,479,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131639,466,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131640,550,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131641,388,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131642,889,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1131643,715,NA,3,NA,2,NA,3,NA,3,NA,1,NA,3
1131644,677,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1131645,603,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
1131646,647,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1131647,905,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1131648,937,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
1131649,791,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1131650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131651,NA,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1131701,10,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,1
1131702,528,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1131703,554,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1131705,334,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131706,440,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1131707,591,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1131708,433,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
1131709,612,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
1131710,517,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131711,635,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1131712,371,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131713,14,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,1
1131714,408,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1131715,496,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131718,424,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131719,563,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1131720,554,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1131721,597,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
1131723,229,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1131724,284,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1131725,385,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131726,540,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
1131727,279,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131728,445,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131729,353,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1131730,475,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1131731,544,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1131732,386,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1131733,615,NA,3,NA,1,NA,1,NA,2,NA,1,NA,1
1131734,579,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131736,406,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131737,450,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1131738,414,NA,3,NA,3,NA,2,NA,3,NA,2,NA,1
1131739,712,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1131742,577,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1131744,437,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1131746,606,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
1131747,402,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1131748,285,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1131749,413,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131750,445,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131751,334,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1131752,384,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1131753,328,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
1131754,634,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1131755,271,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
1131756,452,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131757,287,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
1131758,296,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131759,220,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
1131760,334,NA,3,NA,3,NA,2,NA,3,NA,1,NA,3
1131761,322,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1131762,480,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1131801,32,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
1131802,NA,NA,1,NA,3,NA,2,NA,1,NA,NA,NA,1
1131803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131901,325,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
1131902,336,NA,3,NA,3,NA,1,NA,3,NA,3,NA,2
1131903,508,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
1131904,215,NA,2,NA,3,NA,2,NA,3,NA,1,NA,3
1131905,411,NA,3,NA,3,NA,1,NA,3,NA,2,NA,3
1131906,362,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1131907,399,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
1131908,404,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1131909,532,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1131910,13,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
1131911,NA,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1131912,324,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131913,1026,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
1131914,680,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1131915,429,NA,3,NA,3,NA,1,NA,3,NA,2,NA,1
1131916,502,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1131917,584,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131918,458,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131919,310,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1131920,NA,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1131921,792,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
1131922,742,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1131923,464,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1131924,402,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1131925,403,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
1131926,579,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1131927,372,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1131928,704,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1131929,550,NA,3,NA,2,NA,1,NA,3,NA,1,NA,2
1131930,325,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
1131931,641,NA,3,NA,2,NA,1,NA,3,NA,1,NA,3
1131932,422,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1131933,420,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
1131934,404,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
1131935,539,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1131936,377,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1131937,610,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1131938,363,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1131939,396,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1131940,366,NA,3,NA,3,NA,1,NA,2,NA,1,NA,3
1131941,444,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1131942,321,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1131943,296,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1131944,484,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1131945,429,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
1131946,537,NA,3,NA,2,NA,1,NA,3,NA,1,NA,3
1131947,301,NA,3,NA,3,NA,1,NA,3,NA,1,NA,3
1131948,624,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1132001,15,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1132002,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1132003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132102,477,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1132103,360,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1132104,544,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1132105,368,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132106,451,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
1132108,440,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
1132109,412,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1132111,789,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1132112,487,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1132113,418,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
1132114,485,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
1132115,437,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1132116,472,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
1132117,273,NA,1,NA,3,NA,2,NA,1,NA,1,NA,3
1132118,791,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
1132119,657,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1132120,19,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1132121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132123,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1132124,367,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1132125,74,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
1132126,326,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
1132127,1242,NA,3,NA,1,NA,3,NA,3,NA,1,NA,3
1132128,314,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1132129,390,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
1132130,212,NA,1,NA,3,NA,2,NA,1,NA,3,NA,3
1132201,558,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1132202,319,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
1132203,491,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1132204,320,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
1132205,379,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
1132206,342,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132207,256,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1132208,332,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
1132209,591,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1132210,359,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1132211,494,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1132212,246,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1132213,434,NA,3,NA,3,NA,1,NA,3,NA,2,NA,3
1132214,247,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
1132215,564,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1132216,772,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1132217,1197,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
1132218,928,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
1132220,195,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
1132221,529,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1132222,332,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
1132223,420,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1132224,390,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1132225,243,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
1132226,255,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1132227,698,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1132228,345,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
1132229,398,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
1132230,272,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1132231,495,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1132232,381,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1132233,378,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1132234,608,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1132235,478,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1132236,553,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1132237,453,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
1132238,450,NA,3,NA,3,NA,1,NA,3,NA,3,NA,3
1132239,514,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1132240,462,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1132241,444,NA,3,NA,3,NA,1,NA,3,NA,2,NA,3
1132242,420,NA,3,NA,3,NA,2,NA,3,NA,1,NA,3
1132243,216,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1132244,469,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1132245,347,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
1132246,303,NA,2,NA,3,NA,2,NA,3,NA,1,NA,3
1132247,330,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
1132248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132249,1338,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1132250,910,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1132251,1942,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
1132301,360,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1132302,278,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
1132303,460,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
1132304,382,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
1132305,532,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1132306,535,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1132307,231,NA,1,NA,3,NA,1,NA,1,NA,3,NA,2
1132308,446,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1132309,795,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132310,469,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132311,392,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1132312,330,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132313,417,NA,3,NA,3,NA,2,NA,3,NA,1,NA,3
1132314,427,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1132315,389,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1132316,420,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
1132317,497,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1132318,259,NA,2,NA,3,NA,2,NA,3,NA,1,NA,3
1132319,364,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1132320,497,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1132321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132322,448,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1132323,349,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1132324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132325,478,NA,3,NA,3,NA,2,NA,3,NA,1,NA,3
1132326,331,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1132327,568,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132328,505,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1132329,231,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
1132401,11,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,1
1132501,61,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
1132601,506,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1132602,432,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
1132603,227,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
1132604,343,NA,1,NA,2,NA,3,NA,3,NA,2,NA,2
1132605,440,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132606,557,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132607,571,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1132608,433,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132609,440,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132610,476,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
1132611,601,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
1132612,396,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
1132613,642,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1132614,343,NA,2,NA,3,NA,3,NA,3,NA,3,NA,3
1132615,426,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
1132616,487,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132617,396,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
1132618,408,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
1132619,508,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1132620,562,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
1132621,306,NA,2,NA,3,NA,3,NA,3,NA,2,NA,3
1132622,533,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1132624,368,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
1132625,455,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
1132626,324,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
1132627,434,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
1132628,514,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
1132629,532,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1132630,440,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
1132631,456,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
1132632,488,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1132633,453,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1132634,226,NA,1,NA,3,NA,2,NA,3,NA,3,NA,2
1132635,308,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
1132636,290,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
1132637,356,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
1132638,773,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1132639,337,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
1132640,334,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
1132641,221,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
1132642,237,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
1132643,399,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
1132644,506,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1132645,353,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1132646,212,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3
1132647,497,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1132648,553,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1132649,405,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1132650,369,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1132651,613,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1132652,655,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
1132653,484,NA,2,NA,2,NA,3,NA,3,NA,3,NA,2
1132654,233,NA,2,NA,3,NA,3,NA,3,NA,2,NA,3
1132655,373,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
1132656,446,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
1132657,359,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
1132658,53,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2
1132659,434,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
1132660,288,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
1132661,402,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1132662,518,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1132663,451,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
1132664,358,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
1132701,360,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1132702,447,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1132703,377,NA,2,NA,3,NA,3,NA,3,NA,3,NA,3
1132704,421,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
1132705,576,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1132706,588,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1132707,457,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1132708,570,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
1132709,516,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
1132710,405,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
1132711,514,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
1132712,318,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
