"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2118807,337,NA,1,NA,1,NA,3,NA,2,NA,2,NA,3
2118808,492,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2118809,529,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2118810,431,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2118811,494,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2118812,370,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2118813,461,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2118814,572,NA,3,NA,1,NA,1,NA,3,NA,2,NA,3
2118815,257,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2118816,611,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2118817,498,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2118818,378,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2
2118819,552,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2118820,297,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
2118821,495,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2118822,438,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2118823,482,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2118824,367,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2118825,411,NA,1,NA,1,NA,2,NA,2,NA,3,NA,3
2118826,211,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
2118827,289,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2118828,317,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2118829,640,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
2118830,439,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2118831,365,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2118832,485,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2118833,246,NA,1,NA,3,NA,2,NA,1,NA,2,NA,2
2118834,383,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2118835,345,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
2118836,575,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2118837,592,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
2118838,327,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
2118839,293,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2118840,417,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2118841,404,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2118842,347,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2118843,376,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2118844,250,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
2118845,286,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
2118846,264,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2118847,420,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2118848,341,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2118849,212,NA,1,NA,3,NA,3,NA,2,NA,3,NA,2
2118850,283,NA,1,NA,3,NA,2,NA,2,NA,3,NA,2
2118901,590,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2118902,537,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2118903,386,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2118904,506,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2118905,344,NA,1,NA,2,NA,3,NA,3,NA,3,NA,2
2118906,455,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2118907,606,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
2118908,336,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2118909,366,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2118910,458,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2118911,334,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2118912,536,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2118913,511,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2118914,298,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
2118915,391,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2118916,337,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2118917,473,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2118918,261,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2118919,388,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2118920,614,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
2118921,375,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2118922,275,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
2118923,261,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2118924,317,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2118925,300,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2118926,562,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2118927,313,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
2118928,290,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2118929,317,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2118930,327,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
2119001,337,NA,1,NA,2,NA,3,NA,3,NA,3,NA,3
2119002,361,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2119003,257,NA,1,NA,2,NA,3,NA,2,NA,3,NA,2
2119004,310,NA,1,NA,2,NA,3,NA,2,NA,3,NA,3
2119005,289,NA,1,NA,2,NA,3,NA,2,NA,3,NA,2
2119006,387,NA,2,NA,3,NA,2,NA,3,NA,3,NA,2
2119007,323,NA,1,NA,2,NA,3,NA,2,NA,3,NA,2
2119008,409,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2119009,308,NA,1,NA,3,NA,2,NA,2,NA,3,NA,3
2119010,433,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2119011,519,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
2119012,280,NA,1,NA,3,NA,3,NA,2,NA,2,NA,2
2119013,288,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2119014,598,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
2119015,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1
2119016,336,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2119017,361,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
2119018,358,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119019,422,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
2119020,234,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2
2119021,315,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
2119022,448,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2119023,445,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2119024,386,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2119025,383,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
2119026,317,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2119027,351,NA,2,NA,3,NA,3,NA,3,NA,3,NA,3
2119028,365,NA,2,NA,2,NA,3,NA,3,NA,3,NA,2
2119029,250,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3
2119030,360,NA,1,NA,1,NA,3,NA,3,NA,2,NA,3
2119031,306,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2119032,257,NA,1,NA,3,NA,1,NA,2,NA,3,NA,3
2119033,489,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2119034,176,NA,1,NA,3,NA,3,NA,2,NA,1,NA,3
2119101,381,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2119102,209,NA,1,NA,2,NA,1,NA,2,NA,1,NA,2
2119103,113,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2119104,343,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2119105,667,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2119106,228,NA,1,NA,3,NA,2,NA,2,NA,3,NA,2
2119107,436,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2119108,328,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2119109,507,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2119110,422,NA,1,NA,1,NA,2,NA,2,NA,3,NA,3
2119111,419,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2119112,367,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2119113,467,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2119114,268,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
2119115,593,NA,3,NA,1,NA,2,NA,2,NA,3,NA,2
2119116,495,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2119117,236,NA,1,NA,3,NA,1,NA,2,NA,3,NA,3
2119118,255,NA,2,NA,3,NA,1,NA,1,NA,1,NA,3
2119119,18,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2119120,348,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2119121,342,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2119122,369,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2119123,250,NA,2,NA,3,NA,1,NA,2,NA,1,NA,3
2119201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2119301,299,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2119302,400,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119303,287,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119304,558,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119305,428,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2119306,11,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2119307,359,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2119308,409,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119309,459,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
2119310,441,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119311,354,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2119312,408,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2119313,432,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119314,563,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2119315,291,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
2119316,469,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119317,389,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
2119318,579,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119319,346,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
2119320,451,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2119321,445,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2119322,348,NA,1,NA,2,NA,3,NA,2,NA,3,NA,3
2119323,290,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2119324,550,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2119325,626,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2119326,603,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
2119327,607,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2119328,433,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2119329,406,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
2119330,481,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2119331,413,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2119332,475,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
2119333,473,NA,2,NA,1,NA,2,NA,3,NA,1,NA,3
2119334,434,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2119335,599,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2119336,534,NA,2,NA,1,NA,3,NA,3,NA,3,NA,3
2119337,372,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
2119338,437,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2119339,445,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2119340,409,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2119341,331,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119342,576,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119343,513,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119401,420,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1
2119402,527,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2119403,407,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2119404,482,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2119405,394,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2119406,267,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2119407,258,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
2119408,309,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
2119409,371,NA,2,NA,2,NA,2,NA,2,NA,3,NA,1
2119410,377,NA,1,NA,1,NA,3,NA,2,NA,3,NA,1
2119411,600,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2119412,300,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
2119413,377,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2119414,314,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119415,407,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2119416,424,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2119417,384,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2119418,354,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
2119419,640,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2119420,245,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2119421,358,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119422,554,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2119423,437,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2119424,442,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2119425,589,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
2119426,481,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2119427,247,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2119428,313,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2119429,302,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
2119430,330,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119431,519,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2119432,381,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2119433,321,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
2119434,447,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2119435,390,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2119436,406,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2119437,205,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119438,531,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
2119439,340,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119440,557,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2119441,271,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2
2119442,359,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2119443,685,NA,3,NA,1,NA,2,NA,2,NA,2,NA,1
2119444,415,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2119445,267,NA,1,NA,2,NA,3,NA,2,NA,3,NA,1
2119446,369,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
2119447,258,NA,1,NA,2,NA,2,NA,3,NA,2,NA,1
2119448,283,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
2119449,384,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2119501,481,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
2119502,343,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2119503,245,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
2119504,412,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2119505,551,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
2119506,378,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2119507,553,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2119508,335,NA,1,NA,1,NA,1,NA,2,NA,3,NA,1
2119509,482,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
2119510,484,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2119511,526,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2119512,426,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2119513,654,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
2119514,572,NA,2,NA,1,NA,2,NA,2,NA,2,NA,1
2119515,599,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2119516,535,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2119517,308,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
2119518,500,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2119519,363,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2119520,620,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
2119521,419,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
2119522,447,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2119523,303,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2119524,384,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2119525,306,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2119526,357,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2119527,350,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2119528,289,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2119529,284,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2119530,468,NA,2,NA,1,NA,2,NA,3,NA,2,NA,1
2119531,420,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
2119532,363,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2119533,583,NA,3,NA,1,NA,2,NA,3,NA,2,NA,1
2119534,473,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2119535,471,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2119536,372,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2119537,468,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2119538,342,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2119539,297,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
2119540,503,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
2119541,404,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2119542,389,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
2119543,425,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2119544,466,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2119545,237,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
2119546,275,NA,1,NA,3,NA,2,NA,2,NA,2,NA,1
2119547,148,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2119548,236,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
2119549,241,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
2119601,447,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2119602,386,NA,1,NA,1,NA,1,NA,3,NA,1,NA,3
2119603,254,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
2119604,381,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2119605,499,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
2119606,443,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2119607,448,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
2119608,507,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
2119609,343,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2119610,401,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2119611,985,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2119612,569,NA,3,NA,1,NA,1,NA,2,NA,3,NA,2
2119613,574,NA,3,NA,1,NA,2,NA,2,NA,1,NA,3
2119614,339,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2119615,403,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3
2119616,357,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2119617,517,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2119618,377,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
2119619,365,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2119620,271,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
2119621,312,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119622,340,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119701,521,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2119702,373,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2119703,535,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119704,490,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119705,645,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119706,474,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2119707,350,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2119708,265,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2119709,345,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119710,496,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119711,381,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119712,365,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2119713,349,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
2119714,418,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2119715,597,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119716,258,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2119717,326,NA,2,NA,3,NA,1,NA,3,NA,3,NA,3
2119718,351,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2119719,357,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119720,439,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2119721,408,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119722,370,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119723,467,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119724,468,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2119725,462,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119726,432,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2119727,343,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119728,339,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119729,368,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2119730,470,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2119731,407,NA,1,NA,1,NA,3,NA,3,NA,1,NA,3
2119732,327,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2119733,315,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119734,304,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2119735,337,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2119736,262,NA,1,NA,3,NA,2,NA,3,NA,3,NA,2
2119737,295,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
2119738,245,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2119739,405,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2119740,516,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
2119741,347,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
2119742,249,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2119743,472,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119744,350,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2119745,350,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2119746,337,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119747,343,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2119748,228,NA,1,NA,3,NA,1,NA,2,NA,1,NA,3
2119749,354,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2119750,401,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
2119751,382,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2119752,228,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2119753,323,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2119801,374,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2119802,278,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2
2119803,580,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2119804,387,NA,2,NA,3,NA,3,NA,3,NA,3,NA,1
2119805,260,NA,1,NA,3,NA,3,NA,2,NA,3,NA,2
2119806,388,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119807,521,NA,2,NA,1,NA,1,NA,3,NA,2,NA,2
2119808,550,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2119809,267,NA,1,NA,3,NA,3,NA,2,NA,3,NA,1
2119810,658,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2119811,409,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119812,263,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2119813,439,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
2119814,451,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2119815,421,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3
2119816,345,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2119817,388,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
2119818,457,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
2119819,359,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2119820,393,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2119821,451,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2119822,448,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119823,484,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2119824,402,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2119825,408,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2119826,471,NA,2,NA,1,NA,3,NA,2,NA,3,NA,3
2119827,547,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
2119828,467,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2119829,403,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2119830,338,NA,2,NA,3,NA,3,NA,3,NA,3,NA,2
2119831,226,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2119832,477,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2119833,305,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2119901,610,NA,3,NA,2,NA,1,NA,2,NA,1,NA,2
2119902,466,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
2119903,349,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2119904,436,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
