"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2111423,478,NA,2,NA,2,NA,2,NA,3,NA,3,NA,1
2111424,313,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
2111425,482,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2111426,500,NA,1,NA,1,NA,2,NA,2,NA,3,NA,3
2111427,1077,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2111428,521,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2111429,399,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111430,334,NA,2,NA,3,NA,2,NA,3,NA,3,NA,2
2111431,306,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2111432,504,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2111433,480,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2111434,325,NA,1,NA,1,NA,2,NA,2,NA,2,NA,1
2111435,577,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2111436,384,NA,3,NA,3,NA,2,NA,2,NA,3,NA,1
2111437,573,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2111438,520,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2111439,322,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2111440,571,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
2111441,643,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2111442,538,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2111443,550,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2111444,929,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2111445,415,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2111446,443,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2111447,406,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
2111448,334,NA,2,NA,3,NA,1,NA,3,NA,3,NA,1
2111449,467,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2111450,309,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
2111451,261,NA,1,NA,3,NA,3,NA,3,NA,2,NA,1
2111452,559,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2111453,416,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2111454,373,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2111455,322,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2111456,311,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2111457,335,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2111458,396,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2111459,319,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2111460,415,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2111461,514,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2111501,378,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2111502,440,NA,2,NA,1,NA,3,NA,3,NA,3,NA,1
2111503,327,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111504,325,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111505,418,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111506,372,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2111507,552,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2111508,630,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
2111509,274,NA,1,NA,3,NA,3,NA,2,NA,3,NA,1
2111510,416,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2111511,494,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
2111512,550,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2111513,451,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2111514,334,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2111515,429,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
2111516,484,NA,1,NA,1,NA,2,NA,2,NA,3,NA,1
2111518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111519,491,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2111520,471,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
2111521,281,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2111522,309,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111523,1490,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2111524,204,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2111601,377,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2111602,550,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2111603,462,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2111604,456,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2111605,554,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2111606,411,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2111607,477,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2111608,425,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2111609,349,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2111610,410,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2111611,376,NA,2,NA,3,NA,2,NA,2,NA,3,NA,1
2111612,425,NA,2,NA,2,NA,2,NA,2,NA,3,NA,1
2111613,580,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
2111614,466,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
2111615,576,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2111616,450,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2111617,495,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2111618,570,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2111619,487,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2111620,361,NA,1,NA,1,NA,1,NA,2,NA,3,NA,1
2111621,490,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2111622,485,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2111623,502,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2
2111624,435,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2111625,435,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2111626,525,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2
2111627,387,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
2111628,403,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
2111629,NA,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,NA
2111630,338,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2
2111631,699,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2111632,272,NA,1,NA,3,NA,2,NA,3,NA,3,NA,2
2111701,1122,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2111702,420,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2111703,229,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2111704,433,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2111705,439,NA,1,NA,1,NA,3,NA,2,NA,3,NA,1
2111706,949,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2111707,2380,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2111708,1148,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111709,477,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2111710,801,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
2111711,320,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111712,394,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111713,417,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111714,274,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2111715,454,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111716,297,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2111717,195,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2111718,1057,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111719,578,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111720,816,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2111721,242,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111722,319,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2111723,461,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2111724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111725,405,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2111726,315,NA,1,NA,2,NA,3,NA,1,NA,3,NA,1
2111727,415,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2111728,618,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2111729,380,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2111731,482,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
2111733,669,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2111734,705,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2111735,382,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2111736,412,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
2111801,495,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2111802,1086,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2111804,739,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2111805,505,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2111806,212,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111807,230,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111808,33,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2111809,469,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2111810,1819,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2111811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2111812,1740,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2111813,2022,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2111814,494,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2111815,774,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111816,347,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
2111901,231,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2111902,414,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111903,377,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2111904,242,NA,1,NA,3,NA,3,NA,3,NA,3,NA,1
2111905,219,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2111906,371,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2111907,498,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2111908,494,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2111909,482,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2111910,259,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2111911,207,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2111912,496,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
2111913,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,1
2111914,360,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2111915,320,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112001,85,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2112101,28,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2112102,408,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112103,642,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112104,404,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2112105,670,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112108,551,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112109,405,NA,2,NA,2,NA,2,NA,3,NA,3,NA,1
2112110,377,NA,1,NA,2,NA,2,NA,2,NA,3,NA,1
2112111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112112,371,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112113,451,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112114,345,NA,1,NA,2,NA,3,NA,3,NA,2,NA,1
2112115,591,NA,3,NA,2,NA,2,NA,3,NA,3,NA,1
2112116,314,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2112118,489,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2112119,626,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2112121,175,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112122,521,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112123,667,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2112124,333,NA,1,NA,2,NA,2,NA,2,NA,2,NA,1
2112125,718,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2112126,270,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2112127,567,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112128,375,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112129,504,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112202,1948,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112203,701,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112204,772,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112205,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1
2112206,535,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112209,583,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112210,403,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112211,1375,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112212,805,NA,3,NA,1,NA,2,NA,1,NA,3,NA,1
2112213,554,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112214,565,NA,3,NA,1,NA,2,NA,1,NA,3,NA,1
2112215,674,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112216,398,NA,2,NA,2,NA,2,NA,1,NA,3,NA,1
2112217,1079,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112218,1084,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112219,4354,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112221,476,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112222,598,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
2112223,346,NA,1,NA,2,NA,3,NA,1,NA,2,NA,1
2112224,1127,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112225,224,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2112229,1343,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112230,382,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
2112231,550,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2112232,639,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112233,460,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112234,425,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2112235,713,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112236,492,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
2112237,564,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2112238,923,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112239,1838,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112240,225,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2112241,613,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2112242,582,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2112243,753,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2112244,718,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112245,362,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112246,1984,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112247,837,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112248,3072,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112249,1256,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112302,312,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112303,598,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112304,693,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112305,260,NA,1,NA,3,NA,3,NA,2,NA,3,NA,1
2112306,344,NA,1,NA,2,NA,3,NA,2,NA,3,NA,1
2112307,300,NA,1,NA,3,NA,3,NA,2,NA,3,NA,1
2112308,726,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112309,536,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112310,289,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112311,611,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112312,1252,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112313,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112314,836,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112315,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA
2112316,651,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112318,519,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2112319,423,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112320,526,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2112321,639,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2112322,557,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2112323,195,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2112324,445,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2112325,552,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112326,256,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2112327,980,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112328,541,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112329,609,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112330,723,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112331,732,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112332,740,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2112333,137,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112334,539,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
2112335,634,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112336,530,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112337,649,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2112338,320,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2112339,737,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112340,963,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112401,28,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
2112402,404,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112403,82,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2112404,374,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112406,260,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112407,1595,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2112409,587,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2112410,448,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112411,390,NA,2,NA,2,NA,1,NA,2,NA,3,NA,1
2112412,387,NA,1,NA,1,NA,3,NA,2,NA,3,NA,1
2112413,490,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112414,768,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112415,294,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2112416,227,NA,1,NA,3,NA,3,NA,1,NA,3,NA,1
2112417,318,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112418,766,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2112501,468,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112502,551,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112503,500,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112504,290,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112505,661,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1
2112506,388,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
2112507,537,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112508,451,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2112509,286,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112510,452,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112511,255,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
2112512,640,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112513,319,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112514,293,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2112602,498,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112603,407,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112604,318,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112605,309,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2112606,907,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112609,754,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112610,265,NA,1,NA,3,NA,2,NA,2,NA,1,NA,1
2112611,991,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112613,489,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112614,394,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2112615,557,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112616,459,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112617,609,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112618,984,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112619,1509,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112620,273,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
2112622,103,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2112623,549,NA,3,NA,2,NA,2,NA,1,NA,2,NA,1
2112624,NA,NA,1,NA,3,NA,3,NA,NA,NA,1,NA,1
2112625,195,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112626,1669,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112627,200,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112628,342,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112629,1571,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2112630,303,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112631,603,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112632,1044,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112633,944,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112634,629,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2112635,767,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112801,256,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112802,367,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2112803,527,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2112804,459,NA,1,NA,1,NA,3,NA,3,NA,2,NA,1
2112805,338,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112806,456,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112807,448,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112808,509,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
2112809,449,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2112810,317,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112811,336,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112812,421,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2112813,665,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
2112814,445,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112815,360,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112816,472,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
2112817,442,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
2112818,289,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2112819,482,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112820,518,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
2112821,293,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
2112822,393,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112823,311,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112824,372,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2112825,380,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
2112826,499,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2112827,805,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112828,606,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112830,747,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112831,651,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112833,598,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112834,626,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2112835,535,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112901,367,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112902,565,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112903,482,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2112904,494,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112905,615,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2112906,276,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112907,667,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2112908,512,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2112909,406,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112910,381,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112911,314,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112912,244,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
2112913,465,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112914,348,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
2112915,240,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112916,520,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2112917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
